datetime,price
2017-06-28 06:18:00,2449.54
2017-06-28 06:18:00,2562.99
2017-06-28 06:19:00,2449.6
2017-06-28 06:19:00,2550.73
2017-06-28 06:20:00,2450.0
2017-06-28 06:20:00,2550.73
2017-06-28 06:21:00,2451.81
2017-06-28 06:21:00,2555.0
2017-06-28 06:22:00,2453.01
2017-06-28 06:22:00,2555.0
2017-06-28 06:23:00,2458.0
2017-06-28 06:23:00,2555.0
2017-06-28 06:24:00,2457.43
2017-06-28 06:24:00,2563.0
2017-06-28 06:25:00,2457.02
2017-06-28 06:25:00,2557.98
2017-06-28 06:26:00,2453.0
2017-06-28 06:26:00,2557.98
2017-06-28 06:27:00,2460.75
2017-06-28 06:27:00,2557.98
2017-06-28 06:28:00,2459.91
